timestamp,lat,lon,depth,unit,site,rtcfail
2017-04-18 14:16:00 GMT+5,86.739565,-84.704025,54.2,3,9,0
2017-04-18 14:16:07 GMT+5,86.7395483,-84.7043466,51.18,3,9,0
2017-04-18 14:16:11 GMT+5,86.7395383,-84.7045,30.06,3,9,0
2017-04-18 14:16:15 GMT+5,86.7395217,-84.7048133,37.91,3,9,0
2017-04-18 14:16:19 GMT+5,86.7395166,-84.7052483,32.9,3,9,0
2017-04-18 14:16:22 GMT+5,86.7395083,-84.7055066,13.21,3,9,0
2017-04-18 14:16:26 GMT+5,86.7394917,-84.7059266,18.39,3,9,0
2017-04-18 14:16:30 GMT+5,86.7394833,-84.7061534,25.67,3,9,0
2017-04-18 14:16:34 GMT+5,86.7394734,-84.7064617,35.98,3,9,0
2017-04-18 14:16:38 GMT+5,86.739465,-84.7067601,42.01,3,9,0
2017-04-18 14:16:42 GMT+5,86.7394517,-84.7070366,41.67,3,9,0
2017-04-18 14:16:46 GMT+5,86.7394434,-84.7073584,46,3,9,0
2017-04-18 14:16:51 GMT+5,86.7394283,-84.7076366,49.7,3,9,0
2017-04-18 14:16:55 GMT+5,86.7394217,-84.70786,55.45,3,9,0
2017-04-18 14:17:00 GMT+5,86.7394117,-84.70823,52.03,3,9,0
2017-04-18 14:17:07 GMT+5,86.7393916,-84.70845,51.41,3,9,0
2017-04-18 14:17:14 GMT+5,86.73938,-84.70869,62.05,3,9,0
2017-04-18 14:17:19 GMT+5,86.7393717,-84.7089083,69,3,9,0
2017-04-18 14:17:26 GMT+5,86.7393634,-84.709185,74.35,3,9,0
2017-04-18 14:17:32 GMT+5,86.7393533,-84.70942,81.2,3,9,0
2017-04-18 14:17:39 GMT+5,86.7393382,-84.7097434,85.2,3,9,0
2017-04-18 14:17:50 GMT+5,86.7393217,-84.7100634,90.9,3,9,0
2017-04-18 14:18:09 GMT+5,86.7392966,-84.710485,82.6,3,9,0
2017-04-18 14:18:21 GMT+5,86.739285,-84.710825,91.8,3,9,0
2017-04-18 14:18:36 GMT+5,86.739265,-84.71124,101.9,3,9,0
2017-04-18 14:18:51 GMT+5,86.73925,-84.7116917,120.2,3,9,0
2017-04-18 14:19:00 GMT+5,86.73924,-84.7118834,120.2,3,9,0
2017-04-18 14:19:03 GMT+5,86.7392333,-84.712025,120.2,3,9,0
2017-04-18 14:19:06 GMT+5,86.7392234,-84.7123066,120.3,3,9,0
2017-04-18 14:19:11 GMT+5,86.7392066,-84.7128033,120.2,3,9,0
2017-04-18 14:19:17 GMT+5,86.739195,-84.713055,120.2,3,9,0
2017-04-18 14:19:23 GMT+5,86.7391816,-84.7133483,120.3,3,9,0
2017-04-18 14:19:32 GMT+5,86.7391666,-84.7136683,102.6,3,9,0
2017-04-18 14:19:41 GMT+5,86.73915,-84.7139466,120.2,3,9,0
2017-04-18 14:19:51 GMT+5,86.73914,-84.71431,115.8,3,9,0
2017-04-18 14:20:04 GMT+5,86.7391283,-84.7146884,120.2,3,9,0
2017-04-18 14:20:18 GMT+5,86.73911,-84.715115,120.3,3,9,0
2017-04-18 14:20:24 GMT+5,86.7390966,-84.7154017,120.2,3,9,0
2017-04-18 14:20:33 GMT+5,86.7390867,-84.7156734,120.2,3,9,0
2017-04-18 14:20:41 GMT+5,86.739075,-84.7159733,120.2,3,9,0
2017-04-18 14:20:49 GMT+5,86.7390617,-84.7163317,120.3,3,9,0
2017-04-18 14:20:59 GMT+5,86.73905,-84.7166334,37.12,3,9,0
2017-04-18 14:21:09 GMT+5,86.73903,-84.7170166,111.2,3,9,0
2017-04-18 14:21:18 GMT+5,86.7390117,-84.717375,97.2,3,9,0
2017-04-18 14:21:32 GMT+5,86.738995,-84.71763,61.88,3,9,0
2017-04-18 14:21:42 GMT+5,86.7389783,-84.718045,86.9,3,9,0
2017-04-18 14:21:49 GMT+5,86.7389683,-84.718335,85.8,3,9,0
2017-04-18 14:22:04 GMT+5,86.73895,-84.71866,87.8,3,9,0
2017-04-18 14:22:16 GMT+5,86.7389366,-84.7190367,76,3,9,0
2017-04-18 14:22:21 GMT+5,86.7389267,-84.719255,70.08,3,9,0
2017-04-18 14:22:27 GMT+5,86.7389183,-84.7195683,56.36,3,9,0
2017-04-18 14:22:32 GMT+5,86.7389099,-84.7198217,63.87,3,9,0
2017-04-18 14:22:36 GMT+5,86.7388983,-84.7201384,58.29,3,9,0
2017-04-18 14:22:40 GMT+5,86.738885,-84.7204783,61.99,3,9,0
2017-04-18 14:22:45 GMT+5,86.7388766,-84.7207883,43.61,3,9,0
2017-04-18 14:22:48 GMT+5,86.73887,-84.7210133,17.25,3,9,0
2017-04-18 14:22:52 GMT+5,86.738855,-84.7213617,21.06,3,9,0
2017-04-18 14:22:57 GMT+5,86.7388417,-84.72173,37.06,3,9,0
2017-04-18 14:23:01 GMT+5,86.7388334,-84.7220882,44.23,3,9,0
2017-04-18 14:23:08 GMT+5,86.73882,-84.72235,38.37,3,9,0
2017-04-18 14:23:12 GMT+5,86.7388117,-84.7225683,44.12,3,9,0
2017-04-18 14:23:18 GMT+5,86.7387966,-84.7228717,49.87,3,9,0
2017-04-18 14:23:21 GMT+5,86.7387884,-84.723175,48.27,3,9,0
2017-04-18 14:23:28 GMT+5,86.7387734,-84.723505,54.71,3,9,0
2017-04-18 14:23:37 GMT+5,86.7387567,-84.723765,6.944,3,9,0
2017-04-18 14:23:45 GMT+5,86.7387434,-84.7240383,64.1,3,9,0
2017-04-18 14:23:51 GMT+5,86.7387367,-84.7242434,52.6,3,9,0
2017-04-18 14:23:57 GMT+5,86.73873,-84.7245466,47.59,3,9,0
2017-04-18 14:24:01 GMT+5,86.7387217,-84.7247666,58.41,3,9,0
2017-04-18 14:24:09 GMT+5,86.7387083,-84.7251483,61.71,3,9,0
2017-04-18 14:24:16 GMT+5,86.7386967,-84.7254566,57.33,3,9,0
2017-04-18 14:24:20 GMT+5,86.7386867,-84.7257201,61.25,3,9,0
2017-04-18 14:24:25 GMT+5,86.738675,-84.7260334,55.9,3,9,0
2017-04-18 14:24:29 GMT+5,86.7386634,-84.7263567,63.47,3,9,0
2017-04-18 14:24:34 GMT+5,86.7386516,-84.7267183,61.03,3,9,0
2017-04-18 14:24:38 GMT+5,86.7386434,-84.727005,59.6,3,9,0
2017-04-18 14:24:45 GMT+5,86.7386266,-84.7274234,67.63,3,9,0
2017-04-18 14:24:51 GMT+5,86.7386116,-84.7276683,68.6,3,9,0
2017-04-18 14:24:56 GMT+5,86.7385983,-84.72789,76.34,3,9,0
2017-04-18 14:25:01 GMT+5,86.7385834,-84.7281083,69.68,3,9,0
2017-04-18 14:25:05 GMT+5,86.738575,-84.7282934,51.23,3,9,0
2017-04-18 14:25:09 GMT+5,86.73856,-84.72859,40.13,3,9,0
2017-04-18 14:25:14 GMT+5,86.7385434,-84.728905,18.56,3,9,0
2017-04-18 14:25:18 GMT+5,86.73853,-84.7291934,27.61,3,9,0
2017-04-18 14:25:22 GMT+5,86.73852,-84.7294283,52.83,3,9,0
2017-04-18 14:25:28 GMT+5,86.7385066,-84.7297084,53.34,3,9,0
2017-04-18 14:25:32 GMT+5,86.7384966,-84.7299184,39.34,3,9,0
2017-04-18 14:25:36 GMT+5,86.7384866,-84.730205,54.76,3,9,0
2017-04-18 14:25:41 GMT+5,86.7384717,-84.730545,77.37,3,9,0
2017-04-18 14:25:47 GMT+5,86.7384617,-84.7307334,47.65,3,9,0
2017-04-18 14:25:52 GMT+5,86.73845,-84.7310417,69.45,3,9,0
2017-04-18 14:25:57 GMT+5,86.7384384,-84.73137,48.1,3,9,0
2017-04-18 14:26:00 GMT+5,86.7384283,-84.7316234,48.9,3,9,0
2017-04-18 14:26:06 GMT+5,86.7384083,-84.7319134,76.34,3,9,0
2017-04-18 14:26:12 GMT+5,86.7384001,-84.7322666,71.05,3,9,0
2017-04-18 14:26:17 GMT+5,86.738395,-84.7326383,64.73,3,9,0
2017-04-18 14:26:23 GMT+5,86.7383883,-84.7329983,43.26,3,9,0
2017-04-18 14:26:27 GMT+5,86.7383834,-84.7333183,57.38,3,9,0
2017-04-18 14:26:31 GMT+5,86.738375,-84.7335866,54.08,3,9,0
2017-04-18 14:26:35 GMT+5,86.7383666,-84.7338466,48.56,3,9,0
2017-04-18 14:26:40 GMT+5,86.7383601,-84.7342034,57.16,3,9,0
2017-04-18 14:26:44 GMT+5,86.7383566,-84.7344417,53.68,3,9,0
2017-04-18 14:26:48 GMT+5,86.73835,-84.7347683,46.85,3,9,0
2017-04-18 14:26:52 GMT+5,86.7383416,-84.7351334,47.53,3,9,0
2017-04-18 14:26:59 GMT+5,86.7383283,-84.7354601,52.71,3,9,0
2017-04-18 14:27:03 GMT+5,86.7383183,-84.7356999,62.05,3,9,0
2017-04-18 14:27:08 GMT+5,86.7383134,-84.7359783,88.5,3,9,0
2017-04-18 14:27:14 GMT+5,86.73831,-84.7362666,111.5,3,9,0
2017-04-18 14:27:25 GMT+5,86.7383083,-84.736595,120.2,3,9,0
2017-04-18 14:27:36 GMT+5,86.7383166,-84.73672,90.1,3,9,0
2017-04-18 14:27:43 GMT+5,86.7383266,-84.7367834,98.9,3,9,0
2017-04-18 14:27:48 GMT+5,86.7383383,-84.7368217,102.2,3,9,0
2017-04-18 14:27:55 GMT+5,86.73835,-84.736925,120.2,3,9,0
2017-04-18 14:28:02 GMT+5,86.7383601,-84.7369234,119.8,3,9,0
2017-04-18 14:28:10 GMT+5,86.73837,-84.7370234,120.2,3,9,0
2017-04-18 14:28:20 GMT+5,86.738375,-84.7370234,118.6,3,9,0
2017-04-18 14:28:27 GMT+5,86.7383883,-84.7369834,110,3,9,0
2017-04-18 14:28:33 GMT+5,86.7383966,-84.737055,106.5,3,9,0
2017-04-18 14:28:40 GMT+5,86.7384067,-84.7370983,89.1,3,9,0
2017-04-18 14:28:45 GMT+5,86.738415,-84.73716,58.86,3,9,0
2017-04-18 14:28:52 GMT+5,86.73843,-84.7371317,84.3,3,9,0
2017-04-18 14:28:57 GMT+5,86.73844,-84.7371184,38.65,3,9,0
2017-04-18 14:29:04 GMT+5,86.7384534,-84.7372217,29.66,3,9,0
2017-04-18 14:29:11 GMT+5,86.7384666,-84.73733,71.84,3,9,0
2017-04-18 14:29:18 GMT+5,86.7384784,-84.7374267,54.94,3,9,0
2017-04-18 14:29:23 GMT+5,86.73849,-84.7375233,40.3,3,9,0
2017-04-18 14:29:29 GMT+5,86.7385066,-84.737655,59.83,3,9,0
2017-04-18 14:29:34 GMT+5,86.73852,-84.737705,52.54,3,9,0
2017-04-18 14:29:38 GMT+5,86.7385317,-84.7377784,49.81,3,9,0
2017-04-18 14:29:43 GMT+5,86.7385466,-84.7378483,47.25,3,9,0
2017-04-18 14:29:46 GMT+5,86.738555,-84.73788,70.65,3,9,0
2017-04-18 14:29:50 GMT+5,86.7385683,-84.737875,69.85,3,9,0
2017-04-18 14:29:57 GMT+5,86.7385834,-84.7380783,6.944,3,9,0
2017-04-18 14:30:10 GMT+5,86.7386017,-84.7382366,4.61,3,9,0
2017-04-18 14:30:16 GMT+5,86.738605,-84.7383717,33.64,3,9,0
2017-04-18 14:30:22 GMT+5,86.73861,-84.738525,17.25,3,9,0
2017-04-18 14:30:25 GMT+5,86.7386217,-84.7386434,2.902,3,9,0
2017-04-18 14:30:28 GMT+5,86.7386366,-84.738615,3.357,3,9,0
2017-04-18 14:30:32 GMT+5,86.7386617,-84.7387334,2.788,3,9,0
2017-04-18 14:30:34 GMT+5,86.738675,-84.73878,3.357,3,9,0
2017-04-18 14:30:37 GMT+5,86.7386834,-84.7388083,3.073,3,9,0
2017-04-18 14:30:40 GMT+5,86.7386983,-84.738805,3.016,3,9,0
2017-04-18 14:30:43 GMT+5,86.7387134,-84.73885,3.016,3,9,0
2017-04-18 14:30:46 GMT+5,86.738725,-84.738885,7.001,3,9,0
2017-04-18 14:30:49 GMT+5,86.7387417,-84.738885,4.61,3,9,0
2017-04-18 14:30:52 GMT+5,86.7387567,-84.7388617,3.984,3,9,0
2017-04-18 14:30:55 GMT+5,86.7387717,-84.7388766,4.097,3,9,0
2017-04-18 14:30:58 GMT+5,86.738785,-84.7389117,3.414,3,9,0
2017-04-18 14:31:02 GMT+5,86.7388017,-84.73887,4.496,3,9,0
2017-04-18 14:31:05 GMT+5,86.7388134,-84.7388617,5.065,3,9,0
2017-04-18 14:31:08 GMT+5,86.73883,-84.7388434,4.382,3,9,0
2017-04-18 14:31:12 GMT+5,86.7388383,-84.7388417,3.642,3,9,0
2017-04-18 14:31:15 GMT+5,86.7388517,-84.738805,5.236,3,9,0
2017-04-18 14:31:18 GMT+5,86.7388667,-84.7387699,4.496,3,9,0
2017-04-18 14:31:21 GMT+5,86.73888,-84.7388134,5.521,3,9,0
2017-04-18 14:31:24 GMT+5,86.738895,-84.73882,4.268,3,9,0
2017-04-18 14:31:27 GMT+5,86.7389083,-84.7388284,3.243,3,9,0
2017-04-18 14:31:30 GMT+5,86.7389183,-84.738885,4.553,3,9,0
2017-04-18 14:31:33 GMT+5,86.7389334,-84.7388166,4.382,3,9,0
2017-04-18 14:31:36 GMT+5,86.73895,-84.738755,3.414,3,9,0
2017-04-18 14:31:40 GMT+5,86.73897,-84.7386567,22.03,3,9,0
2017-04-18 14:31:43 GMT+5,86.7389783,-84.73864,3.357,3,9,0
2017-04-18 14:31:46 GMT+5,86.7389917,-84.738695,3.756,3,9,0
2017-04-18 14:31:49 GMT+5,86.7390083,-84.7387683,4.496,3,9,0
2017-04-18 14:31:52 GMT+5,86.7390217,-84.7388783,3.984,3,9,0
2017-04-18 14:31:55 GMT+5,86.73904,-84.73897,3.699,3,9,0
2017-04-18 14:31:57 GMT+5,86.7390534,-84.739055,8.31,3,9,0
2017-04-18 14:32:00 GMT+5,86.7390667,-84.739175,5.521,3,9,0
2017-04-18 14:32:03 GMT+5,86.7390766,-84.7392666,16,3,9,0
2017-04-18 14:32:07 GMT+5,86.739095,-84.7394,3.585,3,9,0
2017-04-18 14:32:10 GMT+5,86.7391033,-84.739515,5.122,3,9,0
2017-04-18 14:32:13 GMT+5,86.7391166,-84.739615,9.96,3,9,0
2017-04-18 14:32:16 GMT+5,86.7391266,-84.7396217,17.36,3,9,0
2017-04-18 14:32:19 GMT+5,86.7391384,-84.7396883,16,3,9,0
2017-04-18 14:32:22 GMT+5,86.73915,-84.7398134,6.887,3,9,0
2017-04-18 14:32:25 GMT+5,86.739165,-84.7399167,9.9,3,9,0
2017-04-18 14:32:28 GMT+5,86.7391816,-84.740015,4.894,3,9,0
2017-04-18 14:32:31 GMT+5,86.7391983,-84.7400967,3.016,3,9,0
2017-04-18 14:32:33 GMT+5,86.7392117,-84.7401817,4.154,3,9,0
2017-04-18 14:32:36 GMT+5,86.7392234,-84.740245,4.61,3,9,0
2017-04-18 14:32:39 GMT+5,86.7392417,-84.740325,10.13,3,9,0
2017-04-18 14:32:41 GMT+5,86.739255,-84.7403583,18.56,3,9,0
2017-04-18 14:32:44 GMT+5,86.73927,-84.7404201,18.84,3,9,0
2017-04-18 14:32:47 GMT+5,86.7392834,-84.7405617,29.89,3,9,0
2017-04-18 14:32:51 GMT+5,86.7392983,-84.7408117,15.26,3,9,0
2017-04-18 14:32:54 GMT+5,86.7392966,-84.7409983,17.25,3,9,0
2017-04-18 14:32:57 GMT+5,86.739305,-84.7411817,19.98,3,9,0
2017-04-18 14:33:00 GMT+5,86.739315,-84.7413566,11.9,3,9,0
2017-04-18 14:33:03 GMT+5,86.7393234,-84.7415833,8.82,3,9,0
2017-04-18 14:33:07 GMT+5,86.7393334,-84.7418934,29.37,3,9,0
2017-04-18 14:33:11 GMT+5,86.7393434,-84.7420367,27.55,3,9,0
2017-04-18 14:33:14 GMT+5,86.7393516,-84.7422417,29.26,3,9,0
2017-04-18 14:33:18 GMT+5,86.7393567,-84.742395,26.47,3,9,0
2017-04-18 14:33:22 GMT+5,86.7393717,-84.7426,23.23,3,9,0
2017-04-18 14:33:25 GMT+5,86.7393817,-84.7427683,17.02,3,9,0
2017-04-18 14:33:28 GMT+5,86.7393916,-84.7429301,19.24,3,9,0
2017-04-18 14:33:31 GMT+5,86.7394,-84.7430617,17.02,3,9,0
2017-04-18 14:33:34 GMT+5,86.7394217,-84.7432434,16.34,3,9,0
2017-04-18 14:33:37 GMT+5,86.73943,-84.7433067,13.49,3,9,0
2017-04-18 14:33:40 GMT+5,86.7394417,-84.743475,15.31,3,9,0
2017-04-18 14:33:44 GMT+5,86.7394617,-84.7436916,23.17,3,9,0
2017-04-18 14:33:48 GMT+5,86.7394734,-84.7438084,20.55,3,9,0
2017-04-18 14:33:51 GMT+5,86.7394766,-84.743995,20.09,3,9,0
2017-04-18 14:33:54 GMT+5,86.7394917,-84.7441183,24.59,3,9,0
2017-04-18 14:33:57 GMT+5,86.7395017,-84.7442367,35.29,3,9,0
2017-04-18 14:34:00 GMT+5,86.7395134,-84.7443116,17.02,3,9,0
2017-04-18 14:34:03 GMT+5,86.739525,-84.7444,19.81,3,9,0
2017-04-18 14:34:06 GMT+5,86.7395366,-84.7445033,16.11,3,9,0
2017-04-18 14:34:11 GMT+5,86.739555,-84.7446083,22.49,3,9,0
2017-04-18 14:34:13 GMT+5,86.7395583,-84.74471,11.73,3,9,0
2017-04-18 14:34:16 GMT+5,86.7395766,-84.7447734,19.3,3,9,0
2017-04-18 14:34:19 GMT+5,86.7395917,-84.7449234,7.172,3,9,0
2017-04-18 14:34:22 GMT+5,86.7396066,-84.7450483,6.204,3,9,0
2017-04-18 14:34:25 GMT+5,86.7396184,-84.74515,12.81,3,9,0
2017-04-18 14:34:28 GMT+5,86.7396284,-84.745255,14.69,3,9,0
2017-04-18 14:34:30 GMT+5,86.7396434,-84.7453517,20.66,3,9,0
2017-04-18 14:34:33 GMT+5,86.7396534,-84.7453717,22.83,3,9,0
2017-04-18 14:34:35 GMT+5,86.7396667,-84.7454517,7.342,3,9,0
2017-04-18 14:34:38 GMT+5,86.739675,-84.7455133,7.058,3,9,0
2017-04-18 14:34:41 GMT+5,86.7396883,-84.745715,17.3,3,9,0
2017-04-18 14:34:44 GMT+5,86.7397,-84.74577,11.27,3,9,0
2017-04-18 14:34:47 GMT+5,86.7397201,-84.7458417,8.54,3,9,0
2017-04-18 14:34:50 GMT+5,86.7397334,-84.7459618,21.12,3,9,0
2017-04-18 14:34:53 GMT+5,86.7397467,-84.7460801,14.17,3,9,0
2017-04-18 14:34:55 GMT+5,86.7397534,-84.746155,15.26,3,9,0
2017-04-18 14:34:58 GMT+5,86.7397683,-84.7462917,13.83,3,9,0
2017-04-18 14:35:01 GMT+5,86.7397834,-84.74643,8.99,3,9,0
2017-04-18 14:35:04 GMT+5,86.7397966,-84.7465516,5.407,3,9,0
2017-04-18 14:35:06 GMT+5,86.7398117,-84.7466266,7.456,3,9,0
2017-04-18 14:35:09 GMT+5,86.7398234,-84.7467466,18.84,3,9,0
2017-04-18 14:35:12 GMT+5,86.7398384,-84.7468933,12.64,3,9,0
2017-04-18 14:35:14 GMT+5,86.7398517,-84.7470234,12.35,3,9,0
2017-04-18 14:35:17 GMT+5,86.7398583,-84.7471083,19.3,3,9,0
2017-04-18 14:35:20 GMT+5,86.739875,-84.7472966,23.79,3,9,0
2017-04-18 14:35:23 GMT+5,86.73988,-84.747365,20.61,3,9,0
2017-04-18 14:35:26 GMT+5,86.7398917,-84.7475083,20.04,3,9,0
2017-04-18 14:35:29 GMT+5,86.7399017,-84.7476366,19.41,3,9,0
2017-04-18 14:35:32 GMT+5,86.739915,-84.747775,16.96,3,9,0
2017-04-18 14:35:35 GMT+5,86.73993,-84.7479666,7.342,3,9,0
2017-04-18 14:35:38 GMT+5,86.7399434,-84.7481717,9.9,3,9,0
2017-04-18 14:35:41 GMT+5,86.7399534,-84.7483967,11.33,3,9,0
2017-04-18 14:35:45 GMT+5,86.7399666,-84.74872,7.513,3,9,0
2017-04-18 14:35:48 GMT+5,86.739975,-84.7489034,13.21,3,9,0
2017-04-18 14:35:51 GMT+5,86.7399834,-84.7491734,12.64,3,9,0
2017-04-18 14:35:54 GMT+5,86.7399983,-84.74933,4.61,3,9,0
2017-04-18 14:35:56 GMT+5,86.7400167,-84.7494834,4.382,3,9,0
2017-04-18 14:36:00 GMT+5,86.7400334,-84.7496383,3.984,3,9,0
2017-04-18 14:36:02 GMT+5,86.7400434,-84.7497717,5.065,3,9,0
2017-04-18 14:36:05 GMT+5,86.74006,-84.74992,3.756,3,9,0
2017-04-18 14:36:08 GMT+5,86.7400766,-84.75007,4.61,3,9,0
2017-04-18 14:36:10 GMT+5,86.7400866,-84.75017,4.61,3,9,0
2017-04-18 14:36:13 GMT+5,86.7401034,-84.7503117,10.13,3,9,0
2017-04-18 14:36:16 GMT+5,86.7401217,-84.7504417,5.008,3,9,0
2017-04-18 14:36:20 GMT+5,86.7401383,-84.7504834,4.724,3,9,0
2017-04-18 14:36:23 GMT+5,86.74015,-84.7506333,3.585,3,9,0
2017-04-18 14:36:26 GMT+5,86.7401617,-84.7507817,7.115,3,9,0
2017-04-18 14:36:28 GMT+5,86.740175,-84.7508883,4.268,3,9,0
2017-04-18 14:36:31 GMT+5,86.7401916,-84.7510317,5.464,3,9,0
2017-04-18 14:36:33 GMT+5,86.7402117,-84.75121,4.268,3,9,0
2017-04-18 14:36:36 GMT+5,86.7402217,-84.7512983,4.667,3,9,0
2017-04-18 14:36:39 GMT+5,86.7402383,-84.7514417,4.496,3,9,0
2017-04-18 14:36:41 GMT+5,86.7402534,-84.7516383,4.894,3,9,0
2017-04-18 14:36:44 GMT+5,86.74026,-84.7516934,5.065,3,9,0
2017-04-18 14:36:47 GMT+5,86.7402717,-84.7517934,4.61,3,9,0
2017-04-18 14:36:50 GMT+5,86.7402884,-84.7519266,4.154,3,9,0
2017-04-18 14:36:52 GMT+5,86.740295,-84.7519967,4.724,3,9,0
2017-04-18 14:36:55 GMT+5,86.7403117,-84.7520716,11.73,3,9,0
2017-04-18 14:36:58 GMT+5,86.7403267,-84.7521633,4.04,3,9,0
2017-04-18 14:37:01 GMT+5,86.7403333,-84.7523517,6.773,3,9,0
2017-04-18 14:37:04 GMT+5,86.7403482,-84.752465,4.724,3,9,0
2017-04-18 14:37:07 GMT+5,86.7403633,-84.7525434,4.894,3,9,0
2017-04-18 14:37:09 GMT+5,86.7403734,-84.7525966,6.602,3,9,0
2017-04-18 14:37:12 GMT+5,86.7403866,-84.7527266,11.73,3,9,0
2017-04-18 14:37:15 GMT+5,86.7404016,-84.7528366,12.35,3,9,0
2017-04-18 14:37:17 GMT+5,86.74041,-84.7529067,24.88,3,9,0
2017-04-18 14:37:20 GMT+5,86.7404283,-84.7529866,25.28,3,9,0
2017-04-18 14:37:24 GMT+5,86.7404416,-84.7530517,34.1,3,9,0
2017-04-18 14:37:29 GMT+5,86.7404517,-84.753185,33.47,3,9,0
2017-04-18 14:37:34 GMT+5,86.7404633,-84.753315,38.77,3,9,0
2017-04-18 14:37:45 GMT+5,86.7404783,-84.7534533,30.68,3,9,0
2017-04-18 14:37:49 GMT+5,86.7404883,-84.75347,34.04,3,9,0
2017-04-18 14:37:52 GMT+5,86.7405067,-84.7535366,40.42,3,9,0
2017-04-18 14:37:59 GMT+5,86.7405183,-84.7536983,40.36,3,9,0
2017-04-18 14:38:03 GMT+5,86.7405234,-84.7537566,35.41,3,9,0
2017-04-18 14:38:07 GMT+5,86.7405367,-84.7538617,2.219,3,9,0
2017-04-18 14:38:10 GMT+5,86.74055,-84.7540167,28.8,3,9,0
2017-04-18 14:38:16 GMT+5,86.7405717,-84.754205,24.25,3,9,0
2017-04-18 14:38:18 GMT+5,86.74058,-84.754265,27.78,3,9,0
2017-04-18 14:38:25 GMT+5,86.7406017,-84.7544033,28.12,3,9,0
2017-04-18 14:38:30 GMT+5,86.7406166,-84.7545234,32.68,3,9,0
2017-04-18 14:38:34 GMT+5,86.740625,-84.75467,39.11,3,9,0
2017-04-18 14:38:39 GMT+5,86.74064,-84.7547733,42.01,3,9,0
2017-04-18 14:38:44 GMT+5,86.74065,-84.75492,43.21,3,9,0
2017-04-18 14:38:51 GMT+5,86.74066,-84.7550817,39.22,3,9,0
2017-04-18 14:38:53 GMT+5,86.74067,-84.7551817,34.33,3,9,0
2017-04-18 14:38:57 GMT+5,86.7406834,-84.75527,33.19,3,9,0
2017-04-18 14:39:00 GMT+5,86.7406982,-84.7553717,29.83,3,9,0
2017-04-18 14:39:03 GMT+5,86.7407116,-84.755485,32.16,3,9,0
2017-04-18 14:39:09 GMT+5,86.7407283,-84.75568,31.37,3,9,0
2017-04-18 14:39:14 GMT+5,86.740735,-84.7557917,29.77,3,9,0
2017-04-18 14:39:18 GMT+5,86.740745,-84.7558883,32.62,3,9,0
2017-04-18 14:39:22 GMT+5,86.74076,-84.7560217,29.49,3,9,0
2017-04-18 14:39:26 GMT+5,86.7407717,-84.7561117,24.42,3,9,0
2017-04-18 14:39:29 GMT+5,86.7407817,-84.7562634,23.91,3,9,0
2017-04-18 14:39:33 GMT+5,86.7407967,-84.7564284,27.95,3,9,0
2017-04-18 14:39:37 GMT+5,86.7408066,-84.756535,32.9,3,9,0
2017-04-18 14:39:40 GMT+5,86.7408217,-84.7566917,36.15,3,9,0
2017-04-18 14:39:45 GMT+5,86.7408366,-84.7568417,40.93,3,9,0
2017-04-18 14:39:52 GMT+5,86.74085,-84.7570283,47.59,3,9,0
2017-04-18 14:39:55 GMT+5,86.740855,-84.7570317,47.08,3,9,0
2017-04-18 14:39:58 GMT+5,86.7408717,-84.7572083,40.87,3,9,0
2017-04-18 14:40:02 GMT+5,86.7408883,-84.7574534,42.13,3,9,0
2017-04-18 14:40:06 GMT+5,86.7409,-84.7575883,46.74,3,9,0
2017-04-18 14:40:10 GMT+5,86.7409117,-84.7577334,55.05,3,9,0
2017-04-18 14:40:13 GMT+5,86.7409217,-84.7578667,67.69,3,9,0
2017-04-18 14:40:17 GMT+5,86.7409334,-84.757985,49.36,3,9,0
2017-04-18 14:40:21 GMT+5,86.740945,-84.75818,58.07,3,9,0
2017-04-18 14:40:25 GMT+5,86.740955,-84.7583167,65.41,3,9,0
2017-04-18 14:40:29 GMT+5,86.7409717,-84.7584366,75.03,3,9,0
2017-04-18 14:40:35 GMT+5,86.740985,-84.7586567,76.85,3,9,0
2017-04-18 14:40:39 GMT+5,86.7409966,-84.7588466,65.18,3,9,0
2017-04-18 14:40:43 GMT+5,86.7410066,-84.7589433,90.9,3,9,0
2017-04-18 14:40:48 GMT+5,86.7410217,-84.7591283,102.3,3,9,0
2017-04-18 14:40:57 GMT+5,86.741035,-84.7593,95.4,3,9,0
2017-04-18 14:41:03 GMT+5,86.7410434,-84.7593766,58.01,3,9,0
2017-04-18 14:41:23 GMT+5,86.7410517,-84.759735,85.8,3,9,0
2017-04-18 15:01:57 GMT+5,86.740305,-84.6917833,12.24,3,9,0
2017-04-18 15:02:28 GMT+5,86.7402383,-84.692965,1.592,3,9,0
2017-04-18 15:01:24 GMT+5,86.7421,-84.6486033,10.93,2,9,1
2017-04-18 15:01:25 GMT+5,86.7420984,-84.6487316,13.07,2,9,1
2017-04-18 15:01:26 GMT+5,86.7421,-84.6489766,8.51,2,9,1
2017-04-18 15:01:27 GMT+5,86.74212,-84.6491767,7.251,2,9,1
2017-04-18 15:01:28 GMT+5,86.7421317,-84.6493367,5.167,2,9,1
2017-04-18 15:01:29 GMT+5,86.7421433,-84.649675,2.643,2,9,1
2017-04-18 15:01:29 GMT+5,86.74216,-84.6504784,3.301,2,9,1
2017-04-18 15:01:30 GMT+5,86.7421567,-84.6507167,4.015,2,9,1
2017-04-18 15:01:31 GMT+5,86.742165,-84.65104,2.753,2,9,1
